Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
29/12/1978,226.0,137.1,87358.2957708406,110.7,888.2559208231602,853.9114928496687,36355.45678409487,5131.874623699364,2570.679712230216,2708.026281827694,6820615.461588768,2673.757725845832,22889.242919427972,16193112.61067409,7776.055051244509,765295.1583711198,39184.29997438852,6650.477572375306,920.9537931635856
01/01/1979,226.0,137.1,87358.2957708406,110.7,888.2559208231602,853.9114928496687,36355.45678409487,5131.874623699364,2570.679712230216,2708.026281827694,6820615.461588768,2673.757725845832,22889.242919427972,16193112.61067409,7776.055051244509,765295.1583711198,39184.29997438852,6650.477572375306,920.9537931635856
02/01/1979,226.8,137.3,43164.9,111.5,263.7,359.6,1792.9,5131.874623699364,2570.679712230216,735.6,138160.5,851.3,4454.6,16193112.61067409,7776.055051244509,107470.0,39184.29997438852,194.6,193.6
03/01/1979,218.6,134.0,43717.9,108.0,264.4,365.9,1802.2,5131.874623699364,2570.679712230216,739.4,138877.0,855.7,4477.7,16193112.61067409,7776.055051244509,108027.4,39184.29997438852,192.2,193.0
04/01/1979,223.2,136.8,43674.9,110.7,264.1,366.4,1811.7,5131.874623699364,2570.679712230216,743.4,139616.3,860.3,4501.5,16193112.61067409,7776.055051244509,108602.5,39184.29997438852,193.0,194.6
05/01/1979,225.5,138.4,44582.5,111.6,268.4,373.7,1843.6,5131.874623699364,2570.679712230216,756.4,142069.1,875.4,4580.6,16193112.61067409,7776.055051244509,110510.4,39184.29997438852,196.4,197.9
08/01/1979,223.1,136.4,44436.2,110.2,269.5,372.6,1841.3,5131.874623699364,2570.679712230216,750.9,141870.9,869.7,4574.2,16193112.61067409,7776.055051244509,110356.3,39184.29997438852,197.2,197.9
09/01/1979,224.0,137.3,44045.6,111.0,266.3,372.8,1822.5,5131.874623699364,2570.679712230216,743.3,140446.7,860.9,4528.3,16193112.61067409,7776.055051244509,109248.4,39184.29997438852,195.0,195.9
10/01/1979,220.7,135.5,43366.4,109.9,261.8,365.9,1803.5,5131.874623699364,2570.679712230216,735.6,138981.0,852.0,4481.0,16193112.61067409,7776.055051244509,108108.3,39184.29997438852,192.0,192.7
11/01/1979,220.7,135.9,43770.6,110.2,262.5,370.9,1814.6,5131.874623699364,2570.679712230216,740.1,139833.8,857.2,4508.5,16193112.61067409,7776.055051244509,108771.7,39184.29997438852,192.4,193.8
12/01/1979,217.6,134.1,42837.1,109.0,257.2,364.6,1782.6,5131.874623699364,2570.679712230216,727.1,137371.8,842.1,4429.1,16193112.61067409,7776.055051244509,106856.6,39184.29997438852,187.1,189.8
15/01/1979,216.9,133.8,42795.3,108.8,256.8,367.8,1782.0,5131.874623699364,2570.679712230216,718.1,135122.4,825.5,4374.7,16193112.61067409,7776.055051244509,106819.8,39184.29997438852,187.3,189.8
16/01/1979,220.7,135.6,43225.9,110.2,260.9,367.7,1796.5,5131.874623699364,2570.679712230216,724.0,136222.9,832.3,4410.4,16193112.61067409,7776.055051244509,107689.8,39184.29997438852,189.3,191.9
17/01/1979,227.3,139.2,44349.7,113.3,267.6,376.2,1842.1,5131.874623699364,2570.679712230216,742.3,139676.2,853.4,4522.2,16193112.61067409,7776.055051244509,110419.8,39184.29997438852,196.0,197.1
18/01/1979,231.8,141.7,44823.4,115.3,270.8,379.1,1861.7,5131.874623699364,2570.679712230216,750.3,141168.1,862.5,4570.5,16193112.61067409,7776.055051244509,111599.2,39184.29997438852,197.1,199.0
19/01/1979,230.6,141.1,46908.8,115.1,280.9,396.1,1940.8,5131.874623699364,2570.679712230216,782.1,147159.4,899.1,4764.4,16193112.61067409,7776.055051244509,116335.5,39184.29997438852,206.5,207.6
22/01/1979,235.0,144.0,46387.4,117.6,278.3,393.5,1886.9,5131.874623699364,2570.679712230216,781.1,146492.8,898.4,4746.6,16193112.61067409,7776.055051244509,115493.3,39184.29997438852,203.5,205.7
23/01/1979,230.0,141.1,45633.1,115.2,273.3,386.8,1895.4,5131.874623699364,2570.679712230216,768.4,144110.7,883.8,4669.5,16193112.61067409,7776.055051244509,113615.3,39184.29997438852,200.7,202.0
24/01/1979,236.1,144.7,46372.4,118.1,278.9,392.8,1926.1,5131.874623699364,2570.679712230216,780.9,146445.4,898.1,4745.1,16193112.61067409,7776.055051244509,115456.0,39184.29997438852,203.9,205.6
25/01/1979,233.9,144.0,46890.3,117.3,280.1,397.2,1937.8,5131.874623699364,2570.679712230216,785.6,147335.8,903.6,4774.0,16193112.61067409,7776.055051244509,116157.9,39184.29997438852,205.2,206.5
26/01/1979,235.5,144.6,46801.3,118.0,279.6,394.6,1929.3,5131.874623699364,2570.679712230216,782.2,146687.1,899.6,4752.9,16193112.61067409,7776.055051244509,115646.5,39184.29997438852,204.3,206.0
29/01/1979,235.2,145.3,46917.3,117.9,279.3,395.3,1887.0,5131.874623699364,2570.679712230216,780.0,146264.7,896.1,4721.9,16193112.61067409,7776.055051244509,115498.5,39184.29997438852,203.1,206.0
30/01/1979,233.5,144.1,46907.2,116.9,278.5,394.2,1921.6,5131.874623699364,2570.679712230216,777.9,145868.4,893.7,4709.1,16193112.61067409,7776.055051244509,115185.5,39184.29997438852,203.1,205.6
31/01/1979,233.7,144.8,45160.3,117.4,267.1,379.3,1840.8,5131.874623699364,2570.679712230216,745.2,139739.3,856.1,4511.3,16193112.61067409,7776.055051244509,108235.8,39184.29997438852,194.5,197.2
01/02/1979,229.4,142.9,47160.5,115.8,279.2,397.1,1927.1,5131.874623699364,2570.679712230216,780.1,146291.2,896.3,4722.8,16193112.61067409,7776.055051244509,113310.7,39184.29997438852,202.3,205.8
02/02/1979,230.3,143.5,46328.3,116.3,275.5,393.0,1907.4,5131.874623699364,2570.679712230216,772.1,144790.6,887.1,4674.3,16193112.61067409,7776.055051244509,112148.3,39184.29997438852,199.4,203.5
05/02/1979,243.1,150.3,47766.0,122.2,285.8,403.9,1971.9,5131.874623699364,2570.679712230216,800.5,149178.8,909.7,4797.3,16193112.61067409,7776.055051244509,115919.1,39184.29997438852,207.0,210.9
06/02/1979,244.5,150.8,48317.7,122.6,289.7,408.7,1996.8,5131.874623699364,2570.679712230216,810.8,151091.6,921.4,4858.8,16193112.61067409,7776.055051244509,117405.4,39184.29997438852,211.0,214.0
07/02/1979,251.6,153.7,48835.7,124.9,296.9,412.3,2031.0,5131.874623699364,2570.679712230216,824.6,153677.8,937.2,4942.0,16193112.61067409,7776.055051244509,119415.1,39184.29997438852,215.6,218.4
08/02/1979,250.5,153.5,50293.3,124.9,303.3,420.6,2081.0,5131.874623699364,2570.679712230216,845.0,157467.5,960.3,5063.9,16193112.61067409,7776.055051244509,122359.8,39184.29997438852,217.6,223.1
09/02/1979,246.8,151.3,48548.6,123.3,291.4,405.7,2000.9,5131.874623699364,2570.679712230216,812.6,151432.5,923.5,4869.8,16193112.61067409,7776.055051244509,117670.3,39184.29997438852,208.8,214.7
12/02/1979,244.3,150.0,49820.4,121.9,298.0,415.4,2046.4,5131.874623699364,2570.679712230216,840.7,156000.0,961.5,5036.8,16193112.61067409,7776.055051244509,120300.1,39184.29997438852,214.3,220.0
13/02/1979,240.6,148.1,48714.8,120.1,291.0,406.5,2000.6,5131.874623699364,2570.679712230216,822.1,152538.2,940.2,4925.1,16193112.61067409,7776.055051244509,117630.5,39184.29997438852,208.7,214.4
14/02/1979,240.7,148.3,47638.5,120.0,283.2,397.9,1946.7,5131.874623699364,2570.679712230216,799.9,148426.1,914.9,4792.3,16193112.61067409,7776.055051244509,114459.4,39184.29997438852,202.6,209.9
15/02/1979,247.8,152.4,49146.7,123.6,292.6,408.0,2008.3,5131.874623699364,2570.679712230216,825.2,153125.0,943.8,4944.0,16193112.61067409,7776.055051244509,118083.0,39184.29997438852,209.8,216.4
16/02/1979,247.1,152.2,49351.9,123.3,293.5,411.9,2016.7,5131.874623699364,2570.679712230216,828.7,153764.4,947.8,4964.7,16193112.61067409,7776.055051244509,118576.0,39184.29997438852,210.0,217.2
19/02/1979,248.1,152.8,50094.5,123.9,298.3,417.5,2047.4,5131.874623699364,2570.679712230216,839.9,156000.1,959.5,5087.3,16193112.61067409,7776.055051244509,120360.2,39184.29997438852,213.6,220.5
20/02/1979,247.0,152.2,49921.7,123.2,296.4,414.5,2032.4,5131.874623699364,2570.679712230216,833.9,154884.1,952.7,5050.9,16193112.61067409,7776.055051244509,119499.2,39184.29997438852,210.0,219.3
21/02/1979,250.8,154.6,50398.6,124.9,297.8,417.1,2039.2,5131.874623699364,2570.679712230216,836.7,155400.9,955.8,5067.8,16193112.61067409,7776.055051244509,119897.9,39184.29997438852,211.0,220.5
22/02/1979,252.4,155.4,50607.4,125.6,300.2,420.5,2052.7,5131.874623699364,2570.679712230216,842.2,156429.9,962.2,5101.4,16193112.61067409,7776.055051244509,120691.8,39184.29997438852,212.6,222.3
23/02/1979,251.0,154.4,50405.4,124.8,299.4,418.0,2042.0,5131.874623699364,2570.679712230216,837.8,155613.4,957.1,5074.7,16193112.61067409,7776.055051244509,120061.9,39184.29997438852,211.7,221.3
26/02/1979,248.6,152.7,50592.6,123.0,299.7,416.8,2034.5,5131.874623699364,2570.679712230216,837.2,156436.9,957.4,5042.2,16193112.61067409,7776.055051244509,119622.7,39184.29997438852,211.5,221.7
27/02/1979,247.9,152.5,50111.4,122.6,296.3,412.9,2012.7,5131.874623699364,2570.679712230216,828.3,154759.6,947.1,4988.2,16193112.61067409,7776.055051244509,118340.2,39184.29997438852,210.3,219.5
28/02/1979,251.3,154.6,50209.1,124.2,295.5,413.6,2011.7,5131.874623699364,2570.679712230216,827.8,154683.1,946.6,4985.7,16193112.61067409,7776.055051244509,119929.3,39184.29997438852,209.4,219.6
01/03/1979,248.8,153.3,50821.0,123.0,295.7,417.7,2023.9,5131.874623699364,2570.679712230216,832.9,155619.5,952.4,5015.9,16193112.61067409,7776.055051244509,120655.2,39184.29997438852,210.2,221.2
02/03/1979,248.0,152.8,50920.8,122.7,295.0,417.3,2020.5,5131.874623699364,2570.679712230216,831.5,155360.1,950.8,5007.5,16193112.61067409,7776.055051244509,120454.2,39184.29997438852,210.0,221.3
05/03/1979,238.2,147.0,49760.5,117.8,287.5,407.9,1972.1,5131.874623699364,2570.679712230216,813.9,151749.8,929.2,4898.6,16193112.61067409,7776.055051244509,117567.5,39184.29997438852,204.8,216.0
06/03/1979,239.8,147.9,48982.7,118.4,283.9,401.2,1941.2,5131.874623699364,2570.679712230216,801.2,149377.6,914.7,4822.0,16193112.61067409,7776.055051244509,115729.6,39184.29997438852,202.0,212.9
07/03/1979,242.3,149.1,49423.0,119.1,286.7,403.8,1954.0,5131.874623699364,2570.679712230216,806.5,150357.7,920.7,4853.7,16193112.61067409,7776.055051244509,116489.0,39184.29997438852,204.0,214.9
08/03/1979,239.2,147.1,48791.8,117.1,281.9,397.9,1919.8,5131.874623699364,2570.679712230216,792.4,147726.4,904.6,4768.7,16193112.61067409,7776.055051244509,114450.4,39184.29997438852,201.0,212.2
09/03/1979,241.0,148.4,49315.2,118.2,284.1,401.7,1938.1,5131.874623699364,2570.679712230216,799.9,149132.5,913.2,4814.1,16193112.61067409,7776.055051244509,115539.8,39184.29997438852,202.7,213.8
12/03/1979,240.0,148.0,49652.4,117.6,283.9,403.5,1939.7,5131.874623699364,2570.679712230216,806.5,150625.1,924.6,4867.2,16193112.61067409,7776.055051244509,115638.2,39184.29997438852,203.0,214.5
13/03/1979,239.1,147.8,50063.3,117.2,280.6,403.2,1963.4,5131.874623699364,2570.679712230216,801.7,149735.2,919.1,4838.5,16193112.61067409,7776.055051244509,114954.9,39184.29997438852,202.2,214.2
14/03/1979,239.5,147.8,49758.4,117.6,281.1,402.8,1969.9,5131.874623699364,2570.679712230216,804.4,150232.0,922.2,4854.5,16193112.61067409,7776.055051244509,115336.3,39184.29997438852,202.3,214.3
15/03/1979,240.1,148.2,49673.7,117.9,281.4,403.4,1970.1,5131.874623699364,2570.679712230216,804.4,150243.2,922.2,4854.9,16193112.61067409,7776.055051244509,115344.9,39184.29997438852,202.1,214.1
16/03/1979,244.0,150.8,49687.0,120.2,280.8,403.1,1972.9,5131.874623699364,2570.679712230216,805.6,150461.7,923.6,4862.0,16193112.61067409,7776.055051244509,115512.7,39184.29997438852,202.3,214.0
19/03/1979,242.3,149.7,50584.7,119.7,284.6,410.9,2016.9,5131.874623699364,2570.679712230216,821.2,152500.4,938.1,4947.8,16193112.61067409,7776.055051244509,118090.2,39184.29997438852,206.3,217.8
20/03/1979,242.1,149.4,50126.5,119.1,283.0,407.5,1991.6,5131.874623699364,2570.679712230216,810.8,150580.7,926.3,4885.5,16193112.61067409,7776.055051244509,116603.6,39184.29997438852,204.1,216.0
21/03/1979,239.9,148.3,49778.1,118.1,280.2,407.0,1977.7,5131.874623699364,2570.679712230216,805.2,149534.2,919.9,4851.6,16193112.61067409,7776.055051244509,115793.2,39184.29997438852,203.4,215.0
22/03/1979,242.9,149.9,49959.6,119.4,283.7,410.3,1998.0,5131.874623699364,2570.679712230216,813.5,151066.3,929.3,4901.3,16193112.61067409,7776.055051244509,116979.6,39184.29997438852,205.0,216.9
23/03/1979,242.5,149.7,49816.2,119.0,282.7,409.1,1987.5,5131.874623699364,2570.679712230216,809.2,150273.2,924.4,4875.6,16193112.61067409,7776.055051244509,116365.5,39184.29997438852,204.0,215.8
26/03/1979,245.3,151.0,50353.1,119.4,285.2,411.0,1989.9,5131.874623699364,2570.679712230216,817.3,152687.7,933.9,4937.2,16193112.61067409,7776.055051244509,116508.1,39184.29997438852,205.5,217.5
27/03/1979,244.4,150.7,51005.2,119.0,287.9,415.3,2006.2,5131.874623699364,2570.679712230216,824.0,153937.7,941.5,4977.6,16193112.61067409,7776.055051244509,117461.9,39184.29997438852,208.4,219.9
28/03/1979,244.4,150.7,50684.1,119.3,283.7,410.5,1988.9,5131.874623699364,2570.679712230216,816.9,152609.9,933.4,4934.6,16193112.61067409,7776.055051244509,116448.7,39184.29997438852,206.3,218.1
29/03/1979,241.5,149.1,50335.8,117.5,281.1,408.5,1966.0,5131.874623699364,2570.679712230216,807.5,150853.3,922.7,4877.8,16193112.61067409,7776.055051244509,115108.3,39184.29997438852,203.9,215.8
30/03/1979,240.1,148.0,50274.3,116.2,278.2,406.2,1940.2,5131.874623699364,2570.679712230216,796.7,148844.2,910.4,4812.9,16193112.61067409,7776.055051244509,116123.6,39184.29997438852,202.4,214.6
02/04/1979,239.7,148.5,50844.1,115.9,277.6,409.2,1948.1,5131.874623699364,2570.679712230216,807.9,150001.6,922.9,4849.6,16193112.61067409,7776.055051244509,116233.1,39184.29997438852,203.1,215.2
03/04/1979,240.0,148.8,51208.1,116.2,278.1,409.0,1942.6,5131.874623699364,2570.679712230216,808.2,150047.9,923.1,4851.1,16193112.61067409,7776.055051244509,116269.0,39184.29997438852,202.9,215.6
04/04/1979,239.8,148.5,51481.1,116.0,277.0,409.2,1940.8,5131.874623699364,2570.679712230216,807.5,149912.8,922.3,4846.8,16193112.61067409,7776.055051244509,116164.3,39184.29997438852,202.7,215.7
05/04/1979,240.7,149.1,51850.4,116.0,277.0,411.9,1939.5,5131.874623699364,2570.679712230216,806.9,149806.9,921.7,4843.3,16193112.61067409,7776.055051244509,116082.2,39184.29997438852,202.9,216.3
06/04/1979,239.8,148.5,51488.4,114.9,275.8,410.0,1922.7,5131.874623699364,2570.679712230216,799.9,148511.8,913.7,4801.5,16193112.61067409,7776.055051244509,115078.7,39184.29997438852,203.4,216.1
09/04/1979,240.2,149.9,51461.3,114.7,276.3,414.6,1957.6,5131.874623699364,2570.679712230216,808.0,150000.1,919.2,4835.3,16193112.61067409,7776.055051244509,114762.1,39184.29997438852,203.1,215.6
10/04/1979,239.8,149.3,50895.1,114.1,274.8,411.8,1946.3,5131.874623699364,2570.679712230216,803.6,149180.2,914.2,4808.8,16193112.61067409,7776.055051244509,114134.8,39184.29997438852,202.6,215.6
11/04/1979,238.4,148.3,50867.5,114.2,274.3,410.2,1956.2,5131.874623699364,2570.679712230216,807.7,149938.7,918.8,4833.3,16193112.61067409,7776.055051244509,114715.2,39184.29997438852,203.4,216.0
12/04/1979,234.0,145.9,50311.2,112.4,267.7,403.4,1917.6,5131.874623699364,2570.679712230216,824.3,146059.8,900.7,4740.5,16193112.61067409,7776.055051244509,112447.7,39184.29997438852,198.5,211.2
13/04/1979,234.0,145.9,50311.2,112.4,267.7,403.4,1917.6,5131.874623699364,2570.679712230216,824.3,146059.8,900.7,4740.5,16193112.61067409,7776.055051244509,112447.7,39184.29997438852,198.5,211.2
16/04/1979,234.0,145.9,50311.2,112.4,267.7,403.4,1917.6,5131.874623699364,2570.679712230216,824.3,146059.8,898.4,4740.5,16193112.61067409,7776.055051244509,112447.7,39184.29997438852,198.5,211.2
17/04/1979,231.9,144.8,50326.7,111.2,264.9,399.2,1897.5,5131.874623699364,2570.679712230216,815.7,144532.0,889.0,4691.0,16193112.61067409,7776.055051244509,111271.5,39184.29997438852,196.4,209.3
18/04/1979,233.2,145.4,50551.0,112.5,267.4,402.7,1931.5,5131.874623699364,2570.679712230216,830.3,147125.4,905.0,4775.1,16193112.61067409,7776.055051244509,113268.1,39184.29997438852,199.3,211.9
19/04/1979,240.9,149.9,52131.7,115.9,275.6,413.5,1980.3,5131.874623699364,2570.679712230216,851.3,150839.7,927.8,4895.7,16193112.61067409,7776.055051244509,116127.6,39184.29997438852,204.7,217.5
20/04/1979,236.4,147.7,51974.4,114.3,271.2,410.4,1965.6,5131.874623699364,2570.679712230216,844.9,149718.5,920.9,4859.3,16193112.61067409,7776.055051244509,115264.5,39184.29997438852,201.7,215.3
23/04/1979,236.9,147.8,51665.5,114.5,270.3,407.1,1953.9,5131.874623699364,2570.679712230216,799.9,147936.1,908.6,4785.2,16193112.61067409,7776.055051244509,114579.4,39184.29997438852,200.8,213.8
24/04/1979,239.7,149.3,52353.1,115.9,273.7,412.1,1982.1,5131.874623699364,2570.679712230216,811.4,150071.2,921.7,4854.3,16193112.61067409,7776.055051244509,116233.1,39184.29997438852,203.1,217.0
25/04/1979,241.8,150.4,52722.5,118.4,275.5,414.5,2020.7,5131.874623699364,2570.679712230216,827.2,152995.7,939.7,4948.9,16193112.61067409,7776.055051244509,118498.2,39184.29997438852,205.9,219.1
26/04/1979,242.2,150.7,52836.4,118.6,277.5,414.5,2025.1,5131.874623699364,2570.679712230216,829.0,153326.3,941.7,4959.6,16193112.61067409,7776.055051244509,118754.2,39184.29997438852,205.7,219.1
27/04/1979,243.7,151.2,53323.2,118.6,277.2,416.3,2016.6,5131.874623699364,2570.679712230216,825.5,152682.6,937.7,4938.7,16193112.61067409,7776.055051244509,118255.7,39184.29997438852,205.2,219.9
30/04/1979,245.3,152.8,54144.6,118.8,278.5,420.0,2013.1,5131.874623699364,2570.679712230216,819.4,152453.6,930.2,4891.0,16193112.61067409,7776.055051244509,117423.3,39184.29997438852,206.9,221.1
01/05/1979,247.3,152.8,54994.6,119.6,281.6,423.9,2044.7,5131.874623699364,2570.679712230216,832.3,154846.9,944.8,4967.8,16193112.61067409,7776.055051244509,119266.6,39184.29997438852,209.0,223.9
02/05/1979,246.3,153.2,55508.9,119.1,281.5,425.1,2036.1,5131.874623699364,2570.679712230216,828.8,154196.5,940.9,4946.9,16193112.61067409,7776.055051244509,118765.7,39184.29997438852,209.3,224.3
03/05/1979,246.5,153.3,55244.1,118.7,281.3,423.5,2019.6,5131.874623699364,2570.679712230216,822.2,152968.1,933.4,4907.5,16193112.61067409,7776.055051244509,117819.5,39184.29997438852,208.5,223.3
04/05/1979,248.5,154.5,54691.3,119.6,284.4,426.3,2034.5,5131.874623699364,2570.679712230216,838.8,154750.1,940.1,5002.4,16193112.61067409,7776.055051244509,118673.5,39184.29997438852,209.1,224.3
07/05/1979,248.5,154.5,54691.3,119.6,284.4,426.3,2034.5,5131.874623699364,2570.679712230216,838.8,154750.1,940.1,5002.4,16193112.61067409,7776.055051244509,118673.5,39184.29997438852,209.1,224.3
08/05/1979,249.0,154.8,56574.9,120.4,289.4,429.0,2066.0,5131.874623699364,2570.679712230216,852.0,157169.3,954.8,5080.6,16193112.61067409,7776.055051244509,120528.7,39184.29997438852,211.2,225.5
09/05/1979,248.0,154.1,52685.4,119.9,286.5,423.5,2039.6,5131.874623699364,2570.679712230216,841.1,155159.1,942.6,5015.6,16193112.61067409,7776.055051244509,118987.2,39184.29997438852,208.5,221.9
10/05/1979,252.3,157.1,53975.2,123.1,291.7,432.3,2096.6,5131.874623699364,2570.679712230216,864.6,159500.1,969.0,5155.9,16193112.61067409,7776.055051244509,122316.1,39184.29997438852,214.3,227.2
11/05/1979,251.5,156.7,54147.0,123.1,291.7,433.4,2103.3,5131.874623699364,2570.679712230216,867.3,160007.7,972.1,5172.3,16193112.61067409,7776.055051244509,122705.4,39184.29997438852,213.8,227.9
14/05/1979,251.0,156.4,53537.5,122.8,291.4,431.1,2090.0,5131.874623699364,2570.679712230216,843.2,156687.5,961.6,5089.4,16193112.61067409,7776.055051244509,122158.0,39184.29997438852,212.8,225.8
15/05/1979,255.5,159.6,54229.8,123.9,294.1,437.9,2066.6,5131.874623699364,2570.679712230216,844.5,156916.4,963.0,5096.9,16193112.61067409,7776.055051244509,122336.4,39184.29997438852,213.1,227.7
16/05/1979,256.5,160.1,54923.0,124.5,296.1,442.7,2090.7,5131.874623699364,2570.679712230216,854.3,158742.2,974.2,5156.2,16193112.61067409,7776.055051244509,123759.9,39184.29997438852,216.2,230.6
17/05/1979,256.8,160.7,55795.9,124.9,297.6,446.5,2107.2,5131.874623699364,2570.679712230216,861.1,159998.3,981.9,5197.0,16193112.61067409,7776.055051244509,124739.1,39184.29997438852,217.5,232.7
18/05/1979,256.4,161.1,56328.2,125.2,297.2,448.2,2115.5,5131.874623699364,2570.679712230216,864.4,160623.3,985.7,5217.3,16193112.61067409,7776.055051244509,125226.4,39184.29997438852,216.9,233.1
21/05/1979,262.0,164.9,57123.7,128.2,302.2,454.7,2148.9,5131.874623699364,2570.679712230216,885.1,163164.9,1000.1,5288.3,16193112.61067409,7776.055051244509,127208.0,39184.29997438852,220.3,236.1
22/05/1979,265.4,166.8,58180.6,129.8,307.2,461.2,2181.4,5131.874623699364,2570.679712230216,898.5,165628.4,1015.2,5368.2,16193112.61067409,7776.055051244509,129128.6,39184.29997438852,223.0,239.9
23/05/1979,264.2,165.9,57750.8,128.4,304.4,457.1,2154.5,5131.874623699364,2570.679712230216,887.4,163584.7,1002.6,5301.9,16193112.61067409,7776.055051244509,127535.2,39184.29997438852,221.5,238.5
24/05/1979,263.8,165.4,57519.3,128.5,303.9,456.1,2155.4,5131.874623699364,2570.679712230216,887.8,163654.5,1003.1,5304.2,16193112.61067409,7776.055051244509,127589.7,39184.29997438852,221.2,238.3
25/05/1979,270.6,170.0,59393.0,131.9,313.0,469.5,2215.7,5131.874623699364,2570.679712230216,917.9,168828.9,1031.2,5469.2,16193112.61067409,7776.055051244509,131161.7,39184.29997438852,227.8,244.8
28/05/1979,270.6,170.0,59393.0,131.9,313.0,469.5,2215.7,5131.874623699364,2570.679712230216,917.9,168828.9,1031.2,5469.2,16193112.61067409,7776.055051244509,131161.7,39184.29997438852,227.8,244.8
29/05/1979,273.8,172.2,61318.3,133.2,319.8,480.9,2260.0,5131.874623699364,2570.679712230216,936.2,172201.6,1051.8,5578.4,16193112.61067409,7776.055051244509,133781.9,39184.29997438852,232.3,250.0
30/05/1979,270.3,169.7,60036.9,131.3,316.3,472.9,2228.6,5131.874623699364,2570.679712230216,923.2,169812.0,1037.2,5501.0,16193112.61067409,7776.055051244509,131925.5,39184.29997438852,230.1,247.2
31/05/1979,274.6,172.0,61057.1,132.7,321.6,478.0,2253.4,5131.874623699364,2570.679712230216,933.3,171656.1,1048.4,5560.8,16193112.61067409,7776.055051244509,133889.6,39184.29997438852,233.7,250.7
01/06/1979,275.1,172.7,61222.2,132.6,322.7,479.8,2244.7,5131.874623699364,2570.679712230216,929.7,170995.3,1044.4,5539.3,16193112.61067409,7776.055051244509,133374.1,39184.29997438852,233.2,250.0
04/06/1979,272.9,171.0,60143.8,131.3,321.6,472.9,2215.5,5131.874623699364,2570.679712230216,929.6,170917.7,1049.5,5525.2,16193112.61067409,7776.055051244509,131670.3,39184.29997438852,231.2,247.1
05/06/1979,274.8,172.3,60913.3,132.1,323.9,478.6,2231.0,5131.874623699364,2570.679712230216,935.9,172068.4,1056.5,5562.4,16193112.61067409,7776.055051244509,132556.7,39184.29997438852,232.7,249.4
06/06/1979,280.0,175.7,61851.5,135.0,329.5,487.4,2277.7,5131.874623699364,2570.679712230216,955.5,175674.5,1078.7,5679.0,16193112.61067409,7776.055051244509,135334.8,39184.29997438852,236.9,254.0
07/06/1979,276.1,173.2,61289.2,133.7,329.1,483.1,2275.7,5131.874623699364,2570.679712230216,954.7,175517.5,1077.7,5673.9,16193112.61067409,7776.055051244509,135213.9,39184.29997438852,236.0,252.7
08/06/1979,280.0,175.5,60878.7,135.7,325.9,480.4,2263.0,5131.874623699364,2570.679712230216,949.3,174534.7,1071.7,5642.1,16193112.61067409,7776.055051244509,134456.8,39184.29997438852,234.6,251.0
11/06/1979,282.4,177.0,61768.2,136.5,331.8,489.4,2297.9,5131.874623699364,2570.679712230216,956.9,176500.1,1081.1,5682.7,16193112.61067409,7776.055051244509,136496.6,39184.29997438852,238.2,254.7
12/06/1979,277.8,174.0,61274.0,132.8,327.6,483.1,2244.2,5131.874623699364,2570.679712230216,934.8,172420.7,1056.1,5551.3,16193112.61067409,7776.055051244509,133341.8,39184.29997438852,234.6,251.2
13/06/1979,276.6,173.1,60790.6,131.5,323.4,477.7,2208.5,5131.874623699364,2570.679712230216,919.9,169675.6,1039.3,5463.0,16193112.61067409,7776.055051244509,131218.9,39184.29997438852,232.9,249.6
14/06/1979,279.0,174.5,61359.2,133.1,326.9,481.6,2238.8,5131.874623699364,2570.679712230216,932.5,172005.2,1053.6,5538.0,16193112.61067409,7776.055051244509,133020.5,39184.29997438852,234.8,251.7
15/06/1979,280.0,174.1,61190.1,132.9,327.2,474.3,2257.8,5131.874623699364,2570.679712230216,929.5,171438.3,1050.1,5519.7,16193112.61067409,7776.055051244509,132582.1,39184.29997438852,234.7,251.5
18/06/1979,278.0,172.8,61551.7,132.0,328.0,478.6,2263.1,5131.874623699364,2570.679712230216,950.5,174950.3,1074.2,5650.0,16193112.61067409,7776.055051244509,132933.5,39184.29997438852,236.0,252.3
19/06/1979,280.3,173.0,61040.1,132.0,328.6,469.7,2238.9,5131.874623699364,2570.679712230216,940.1,173029.1,1062.4,5588.0,16193112.61067409,7776.055051244509,131473.7,39184.29997438852,233.4,249.6
20/06/1979,281.4,173.1,61423.7,131.9,329.5,469.8,2240.9,5131.874623699364,2570.679712230216,940.9,173184.0,1063.3,5593.0,16193112.61067409,7776.055051244509,131591.3,39184.29997438852,236.2,251.5
21/06/1979,282.3,173.5,61430.4,131.9,329.8,466.0,2232.8,5131.874623699364,2570.679712230216,937.5,172555.9,1059.5,5572.7,16193112.61067409,7776.055051244509,131114.1,39184.29997438852,237.0,252.0
22/06/1979,283.5,173.7,60816.2,132.4,331.3,466.3,2274.3,5131.874623699364,2570.679712230216,941.2,173233.9,1063.6,5594.6,16193112.61067409,7776.055051244509,131629.3,39184.29997438852,238.3,252.9
25/06/1979,283.9,172.9,60879.6,131.5,332.8,467.8,2275.7,5131.874623699364,2570.679712230216,959.3,173414.7,1091.1,5692.6,16193112.61067409,7776.055051244509,131766.6,39184.29997438852,240.5,253.9
